text,location,date,textHuman
"[""waynedupreeshow"",""well"",""it"",""is"",""official"",""kathy"",""griffin"",""actually"",""is"",""the"",""jussie"",""smollett"",""of"",""coronavirus"",""she"",""was"",""in"",""the"",""hospital"",""for"",""some""]","[-78.97702,26.68711]",Sun Mar 29 12:09:40 +0000 2020," @WayneDupreeShow: Well, it's official. Kathy Griffin actually is the ""Jussie Smollett"" of Coronavirus - she was in the hospital for some…"
"[""dear"",""cherished"",""customers"",""in"",""light"",""of"",""the"",""current"",""lockdown"",""situation"",""please"",""take"",""note"",""of"",""the"",""following"",""updates"",""fro"",""httpstcoqlaaew""]","[-0.00991,9.44272]",Sun Mar 29 12:09:40 +0000 2020,"Dear cherished customers, in light of the current lockdown situation, please take note of the following updates fro… https://t.co/4q3L7AAeW3"
"[""httpstcotbsqfgragi""]","[-94.9027,29.38385]",Sun Mar 29 12:09:40 +0000 2020,https://t.co/tbSQfgRAgI
"[""cnbc"",""almost"",""half"",""of"",""new"",""york"",""citys"",""coronavirus"",""patients"",""are"",""under"",""httpstcoejavblgy"",""httpstcodteewwvsce""]","[151.59373,-33.01357]",Sun Mar 29 12:09:40 +0000 2020," @CNBC: Almost half of New York City's coronavirus patients are under 45. https://t.co/ejaVb70LGY https://t.co/dtEEwwVsCE"
"[""covid"",""whylive"",""whylivexnonttanont"",""nonttanont"",""httpstcozrfyjjyl""]","[100.50144,13.75398]",Sun Mar 29 12:09:40 +0000 2020,"พินนท์ในยุคcovid19 เฟส 2.999999 
พลังทำลายล้างสูงมากกกกก 👨🏻🤪

#WHYLIVE #WHYLIVEXNONTTANONT 
#นนท์ธนนท์ #NONTTANONT… https://t.co/Z98RfyjJyl"
"[""bharatspandan"",""campaign"",""alert"",""as"",""the"",""nation"",""is"",""on"",""lockdown"",""we"",""have"",""setup"",""a"",""war"",""room"",""to"",""help"",""needy"",""ppl"",""join"",""us"",""at"",""pm"",""in"",""creating"",""a""]","[76.79336,34.9274]",Sun Mar 29 12:09:40 +0000 2020," @BharatSpandan: ""Campaign Alert""

As the nation is on lockdown, we've setup a war room to help needy ppl. 

Join us at 5PM in creating a…"
"[""edimaha"",""ndak"",""usah"",""ada"",""londonlokdonan"",""lagi"",""dah"",""telat"",""terima"",""nasib"",""aja"",""sudah"",""kalau"",""mau"",""lockdown"",""mah"",""dari"",""minggu"",""lalu"",""udah"",""m""]","[111.7844,-8.1676]",Sun Mar 29 12:09:41 +0000 2020," @edimaha233: Ndak usah ada London-lokdonan lagi.. dah telat, terima nasib aja sudah.. kalau mau lockdown mah dari 2minggu lalu... udah m…"
"[""profkarolsikora"",""peter"",""thielen"",""a"",""molecular"",""geneticist"",""has"",""stated"",""that"",""due"",""to"",""the"",""slow"",""mutation"",""of"",""coronavirus"",""it"",""looks"",""likely"",""only"",""a""]","[-1.28162,53.34061]",Sun Mar 29 12:09:41 +0000 2020," @ProfKarolSikora: Peter Thielen, a molecular geneticist, has stated that due to the slow mutation of Coronavirus it looks likely only a…"
"[""sosmedbw"",""wouw"",""keren"",""ketika"",""seribu"",""kecemasan"",""covid"",""menerjang"",""sejuta"",""kreatifitas"",""datang"",""menghadang"",""dmc"",""dr"",""dd"",""hadir"",""keren"",""dng"",""chambe""]","[99.55762,0.27293]",Sun Mar 29 12:09:41 +0000 2020," @sosmedbw: WOUW KEREN, ketika seribu kecemasan Covid19 menerjang, sejuta kreatifitas datang menghadang. DMC dr DD hadir keren dng Chambe…"
"[""bbchausa"",""sanusi"",""da"",""matansa"",""ba"",""su"",""da"",""coronavirus"",""httpstcohhwjzdrvxo"",""httpstcodpnrmvohg""]","[7.43879,10.52641]",Sun Mar 29 12:09:41 +0000 2020," @bbchausa: 'Sanusi da matansa ba su da coronavirus' 👉 https://t.co/hhwJzDrVxo https://t.co/Dpn2rMVOhG"
"[""voanews"",""coronavirus"",""the"",""iconic"",""eiffel"",""tower"",""in"",""paris"",""lit"",""up"",""with"",""messages"",""paying"",""tribute"",""to"",""those"",""on"",""the"",""frontline"",""in"",""the"",""fight"",""agai""]","[67.99298,24.3944]",Sun Mar 29 12:09:41 +0000 2020," @VOANews: CORONAVIRUS:

The iconic Eiffel Tower in Paris lit up with messages paying tribute to those on the frontline in the fight agai…"
"[""aannitea"",""daily"",""mail"",""coro""]","[99.69184,9.31676]",Sun Mar 29 12:09:41 +0000 2020," @aannitea: สํานักข่าว Daily mail ของอังกฤษก็ลงข่าวนะครับ
โดนฝรั่งด่าเละเทะ ซึ่งแปลได้ประมาณว่า
กษัตริย์แห่งประเทศไทยแยกตัวเองออกจาก coro…"
"[""nwsmena"",""indonesie"",""pendant"",""que"",""certains"",""etats"",""se"",""posent"",""la"",""question"",""de"",""lutilite"",""de"",""la"",""desinfection"",""exterieure"",""afin"",""deradiquer""]","[1.7726,45.81376]",Sun Mar 29 12:09:41 +0000 2020," @Nws_MENA: #Indonesie 🇮🇩 - Pendant que certains états se posent la question de l'utilité de la désinfection extérieure afin d'éradiquer…"
"[""cgttuifrance"",""coronavirus"",""force"",""et"",""honneur"",""aux"",""moins"",""que"",""rien"",""qui"",""tiennent"",""la"",""baraque"",""bravo"",""httpstcoalziofr""]","[1.4423,43.52366]",Sun Mar 29 12:09:41 +0000 2020," @CgtTuifrance: #coronavirus 
Force et honneur aux ""moins que rien"" qui tiennent la baraque, bravo ! https://t.co/6a3lZiofR1"
"[""catvetsusan"",""lets"",""be"",""careful"",""what"",""we"",""say"",""until"",""details"",""of"",""the"",""test"",""method"",""are"",""released"",""we"",""can"",""only"",""say"",""a"",""coronavirus"",""was"",""detected"",""in""]","[4.75572,51.1401]",Sun Mar 29 12:09:41 +0000 2020," @catvetsusan: Let’s be careful what we say. Until details of the test method are released, we can only say a coronavirus was detected in…"
"[""ammaralijan"",""another"",""organization"",""has"",""fired"",""its"",""workers"",""during"",""corona"",""lockdown"",""the"",""organization"",""is"",""run"",""by"",""none"",""other"",""than"",""the"",""oscarwi""]","[67.0104,24.8608]",Sun Mar 29 12:09:42 +0000 2020," @ammaralijan: Another organization has FIRED its workers during Corona lockdown. The organization is run by none other than the Oscar-wi…"
"[""viannadavila"",""the"",""wa"",""state"",""nursing"",""association"",""mywsna"",""has"",""filed"",""complaints"",""obtained"",""by"",""propublica"",""against"",""hospitals"",""including"",""so""]","[-80.49479,40.67923]",Sun Mar 29 12:09:42 +0000 2020," @ViannaDavila: The WA state nursing association @myWSNA has filed complaints, obtained by @propublica, against 9 hospitals, including so…"
"[""openmedf"",""ron"",""davis"",""requested"",""that"",""we"",""share"",""this"",""piece"",""on"",""the"",""new"",""coronavirus"",""the"",""article"",""includes"",""information"",""for"",""people"",""with"",""mecfs""]","[116.7678,-31.88809]",Sun Mar 29 12:09:42 +0000 2020," @OpenMedF: Ron Davis requested that we share this piece on the new coronavirus. The article includes information for people with ME/CFS…"
"[""jimsciutto"",""new"",""nypd"",""has"",""nearly"",""positive"",""coronavirus"",""cases"",""about"",""of"",""the"",""workforce"",""out"",""sick""]","[-87.77305,30.88296]",Sun Mar 29 12:09:42 +0000 2020," @jimsciutto: New: NYPD has nearly 700 positive coronavirus cases; about 12% of the workforce out sick"
"[""lgeneral"",""je"",""suis"",""soignant"",""au"",""contact"",""denfants"",""handicapes"",""atteints"",""par"",""le"",""coronavirus"",""je"",""corrobore"",""tout"",""a"",""fait"",""httpstcoigvajlobi""]","[1.7726,45.81376]",Sun Mar 29 12:09:42 +0000 2020,"@l3General Je suis soignant au contact d'enfants handicapés atteints par le #coronavirus, je corrobore tout à fait… https://t.co/iGvAJL9obi"
"[""copying"",""off"",""n"",""end"",""sketch"",""club"",""jaynelawless"",""grayson"",""perry"",""to"",""teach"",""lockdown"",""art"",""classes"",""in"",""new"",""channel"",""show"",""httpstcoemdtwtzrw""]","[150.92588,-33.91938]",Sun Mar 29 12:09:42 +0000 2020,"Copying off N end sketch club @JayneLawless  😂

Grayson Perry to teach lockdown art classes in new Channel 4 show https://t.co/EMDT3wtZRw"
"[""tater"",""says"",""what""]","[-76.81775,39.09205]",Sun Mar 29 12:09:42 +0000 2020,Tater says what?
"[""rockstroke"",""el"",""secretario"",""particular"",""del"",""consul"",""de"",""mexico"",""en"",""nueva"",""york"",""denuncia"",""la"",""pasividad"",""y"",""negligencia"",""del"",""regimen"",""mexicano"",""ante"",""e""]","[-97.80184,22.1124]",Sun Mar 29 12:09:42 +0000 2020," @RockStroke: El secretario particular del cónsul de México en Nueva York denuncia la pasividad y negligencia del régimen mexicano ante e…"
"[""zeusfanhouse"",""pres"",""trump"",""posted"",""powerful"",""video"",""from"",""his"",""reelection"",""campaign"",""highlighting"",""the"",""adms"",""response"",""coronavirus"",""pandemicamph""]","[-93.01376,30.23687]",Sun Mar 29 12:09:42 +0000 2020," @zeusFanHouse: Pres #Trump posted powerful video from his reelection campaign highlighting the adm's response 2 #coronavirus #pandemic&amp;h…"
"[""timothystanley"",""today"",""england"",""is"",""rededicated"",""in"",""the"",""catholic"",""church"",""as"",""a"",""gift"",""to"",""mary"",""the"",""mother"",""of"",""god"",""the"",""gift"",""was"",""first"",""made"",""by"",""r""]","[42.8329,41.75183]",Sun Mar 29 12:09:42 +0000 2020," @timothy_stanley: Today England is rededicated in the Catholic Church as a gift to Mary, the mother of God. The gift was first made by R…"
"[""ani"",""home"",""delivery"",""of"",""pds"",""public"",""distribution"",""system"",""ration"",""being"",""done"",""in"",""keonjhar"",""to"",""help"",""beneficiaries"",""during"",""lockdownampto"",""maintain""]","[72.88261,19.07283]",Sun Mar 29 12:09:43 +0000 2020," @ANI: Home delivery of PDS (Public Distribution System) Ration being done in Keonjhar to help beneficiaries during lockdown&amp;to maintain…"
"[""kanikas"",""deaths"",""due"",""to"",""lockdown"",""in"",""india"",""a"",""thread""]","[88.36304,22.56263]",Sun Mar 29 12:09:43 +0000 2020," @_kanikas_: Deaths due to lockdown in India. A thread:"
"[""africafactszone"",""rwanda"",""has"",""started"",""doortodoor"",""distribution"",""of"",""food"",""to"",""people"",""while"",""they"",""stay"",""at"",""home"",""during"",""the"",""coronavirus"",""lockdow""]","[-0.1969,5.55602]",Sun Mar 29 12:09:43 +0000 2020," @AfricaFactsZone: Rwanda has started door-to-door distribution of food to people, while they stay at home during the coronavirus lockdow…"
"[""mas"",""organizada"",""y"",""radicalizada"",""la"",""extrema"",""derecha"",""us"",""el"",""coronavirus"",""para"",""impulsar"",""bulos"",""y"",""propaganda"",""en"",""las"",""redes"",""httpstcoizrxa""]","[-61.26273,-37.24755]",Sun Mar 29 12:09:43 +0000 2020,Más organizada y radicalizada: la extrema derecha usa el coronavirus para impulsar bulos y propaganda en las redes https://t.co/137i9zRxA0
"[""babouastou"",""ya"",""un"",""gars"",""qui"",""a"",""cree"",""question"",""pour"",""un"",""balcon"",""et"",""tout"",""son"",""quartier"",""participe"",""jadore"",""confinementjour"",""covid"",""htt""]","[1.7726,45.81376]",Sun Mar 29 12:09:43 +0000 2020," @babou_astou: Y’a un gars qui a créé question pour un Balcon😂 et tout son quartier participe!! J’adore 😍 #Confinementjour12 #COVID19 htt…"
"[""ryutarouchiyama"",""i"",""am"",""stunned"",""by"",""the"",""depth"",""of"",""coronavirus"",""information"",""being"",""released"",""in"",""singapore"",""on"",""this"",""website"",""you"",""can"",""see"",""every"",""k""]","[150.73515,-33.64656]",Sun Mar 29 12:09:43 +0000 2020," @RyutaroUchiyama: I'm stunned by the depth of #coronavirus information being released in #Singapore. On this website you can see every k…"
"[""toutes"",""assignearesidence"",""hjour"",""minimum"",""on"",""dort"",""h"",""de"",""pour"",""se"",""supporter"",""h"",""de"",""faudra"",""pas"",""setonner"",""du"",""httpstcoznhjkle""]","[1.7726,45.81376]",Sun Mar 29 12:09:43 +0000 2020,"TOU(te)S ""#Assignéàrésidence"", 23h/jour minimum;
On dort 1h de➖, pour se supporter 1h de➕❗
Faudra pas s'étonner d'u… https://t.co/4zNhJKLE94"
"[""on"",""le"",""redira"",""apparemment"",""jamais"",""assez"",""independamment"",""de"",""lefficacite"",""de"",""son"",""traitement"",""miracle"",""ce"",""type"",""est"",""un"",""ch"",""httpstcoxpzqkmyw""]","[1.7726,45.81376]",Sun Mar 29 12:09:43 +0000 2020,"On le redira apparemment jamais assez : indépendamment de l'efficacité de son traitement miracle, ce type est un ch… https://t.co/xPzQkM61yw"
"[""possiblyjsmn"",""i"",""keep"",""randomly"",""hearing"",""cardi"",""b"",""screaming"",""coronavirus"",""in"",""my"",""head""]","[24.26667,-17.5]",Sun Mar 29 12:09:44 +0000 2020," @possiblyjsmn: I keep randomly hearing Cardi B screaming coronavirus in my head"
"[""generalitat"",""la"",""generalitat"",""habilita"",""un"",""correu"",""per"",""a"",""atendre"",""i"",""canalitzar"",""donacions"",""de"",""material"",""o"",""economiques"",""contra"",""el"",""coronavirus"",""ht""]","[-2.03985,37.34218]",Sun Mar 29 12:09:44 +0000 2020," @generalitat: 📰La Generalitat habilita un correu per a atendre i canalitzar donacions de material o econòmiques contra el coronavirus ht…"
"[""zoelfick"",""jadi"",""pengen"",""ngespam"",""ini"",""ke"",""hadirat"",""sekalian"",""sjw"",""yang"",""tempo"",""hari"",""jejeritan"",""minta"",""lockdown"",""httpstcozktriwqy""]","[99.55762,0.27293]",Sun Mar 29 12:09:44 +0000 2020," @zoelfick: Jadi pengen ngespam ini ke hadirat sekalian SJW yang tempo hari jejeritan minta lockdown.

https://t.co/zk7t0rIWqY"
"[""pthan"",""tributetodoctorsandforces"",""the"",""punjab"",""sindh"",""and"",""balochistan"",""governments"",""called"",""out"",""the"",""pakistan"",""army"",""to"",""help"",""them"",""in"",""deali""]","[67.99298,24.3944]",Sun Mar 29 12:09:44 +0000 2020," @Pthan783_2: #TributeToDoctorsAndForces
The Punjab, Sindh and Balochistan governments called out the Pakistan Army to help them in deali…"
"[""udeconcepcion"",""noticiasudec"",""ante"",""el"",""predecible"",""aumento"",""de"",""casos"",""de"",""infectados"",""por"",""coronavirus"",""causante"",""del"",""covid"",""en"",""la"",""zona"",""desde""]","[-86.50273,30.50853]",Sun Mar 29 12:09:44 +0000 2020," @udeconcepcion: #NoticiasUdeC: Ante el predecible aumento de casos de infectados por coronavirus causante del Covid-19 en la zona, desde…"
"[""conflitsfr"",""pandemie"",""de"",""coronavirus"",""un"",""enfant"",""de"",""ans"",""est"",""en"",""etat"",""de"",""mort"",""cerebral"",""apres"",""avoir"",""ete"",""battu"",""par"",""son"",""pere"",""en"",""seine""]","[1.7726,45.81376]",Sun Mar 29 12:09:44 +0000 2020," @Conflits_FR: 🇫🇷 Pandémie de #coronavirus : Un enfant de 6 ans est en état de mort cérébral après avoir été battu par son père en #Seine…"
"[""no"",""alle"",""lacrime"",""da"",""coccodrillo"",""in"",""tempi"",""di"",""coronavirus"",""si"",""alla"",""consapevolezza"",""che"",""litalia"",""e"",""il"",""paese"",""in"",""ue"",""che"",""httpstcokeejuya""]","[-64.11496,-35.3335]",Sun Mar 29 12:09:44 +0000 2020,"No alle lacrime da coccodrillo in tempi di #coronavirus !
Si alla consapevolezza che l'Italia è il Paese in #UE che… https://t.co/KEe4J8u0yA"
"[""rubikaliyaquat"",""to"",""phir"",""lockdown"",""ka"",""kya"",""matlab""]","[72.88261,19.07283]",Sun Mar 29 12:11:13 +0000 2020,@RubikaLiyaquat To phir lockdown ka kya matlab??
"[""cheedee"",""comment"",""il"",""bombarde""]","[5.69387,45.17675]",Sun Mar 29 12:11:12 +0000 2020," @Cheedee: Comment il BOM-BARDE 😭😭😭"
"[""aamaadmiparty"",""a"",""clarion"",""call"",""to"",""all"",""ngos"",""and"",""civil"",""society"",""organisations"",""on"",""behalf"",""of"",""arvindkejriwal"",""led"",""delhi"",""government"",""to"",""provide""]","[76.79336,34.9274]",Sun Mar 29 12:11:13 +0000 2020," @AamAadmiParty: A clarion call to all NGOs and civil society organisations on behalf of @ArvindKejriwal led Delhi government to provide…"
"[""nishapurushoth"",""hundreds"",""of"",""migrant"",""workers"",""gathered"",""in"",""payippadu"",""kottayam"",""they"",""demand"",""travel"",""facilities"",""to"",""home"",""states"",""serious"",""s""]","[76.79336,34.9274]",Sun Mar 29 12:11:13 +0000 2020," @NishaPurushoth2: hundreds of migrant workers gathered in Payippadu, Kottayam.. They demand travel facilities to home states.. serious s…"
"[""fnk"",""isso"",""os"",""golpistas"",""nao"",""falam"",""quase"",""mil"",""pessoas"",""estao"",""curadas"",""do"",""coronavirus"",""mundo"",""afora"",""os"",""dados"",""estao"",""contidos"",""em"",""levantame""]","[-39.65111,-15.46417]",Sun Mar 29 12:11:13 +0000 2020," @fn7k: ISSO OS GOLPISTAS NÃO FALAM: Quase 150 MIL pessoas estão curadas do coronavírus mundo afora. Os dados estão contidos em levantame…"
"[""olifant"",""baby"",""met"",""coronabesmetting"",""overleden"",""in"",""vs"",""httpstcowpgsy""]","[-93.9924,29.97438]",Sun Mar 29 12:11:13 +0000 2020," @OlifaNT: Baby met coronabesmetting overleden in VS https://t.co/7w170PGS5Y"
"[""crvenikrizhr"",""u"",""samo"",""tjedan"",""dana"",""obisli"",""smo"",""vise"",""od"",""tisuca"",""kucanstava"",""u"",""kojima"",""zive"",""stari"",""nemocni"",""bolesni"",""i"",""oni"",""u"",""samoizolaciji""]","[14.44241,45.32673]",Sun Mar 29 12:11:13 +0000 2020," @crvenikriz_hr: U samo tjedan dana obišli smo više od 10 tisuća kućanstava u kojima žive stari, nemoćni, bolesni i oni u samoizolaciji.…"
"[""actualidadrt"",""se"",""grabo"",""lamiendo"",""productos"",""de"",""walmart"",""para"",""burlarse"",""del"",""temor"",""por"",""el"",""coronavirus"",""y"",""ahora"",""es"",""procesado"",""por"",""terrorismo""]","[-78.52495,-0.22985]",Sun Mar 29 12:11:13 +0000 2020," @ActualidadRT: Se grabó lamiendo productos de Walmart para burlarse del temor por el #coronavirus y ahora es procesado por terrorismo
➡️…"
